搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
應用日語學系、日文,義守大學應用日語學系,4527,國文(學測)x2.00,歷史(分科)x2.00,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E6%87%89%E7%94%A8%E6%97%A5%E8%AA%9E%E5%AD%B8%E7%B3%BB&id=04527,https://www.com.tw/exam/university_045_111.html
大眾傳播學系、大傳,義守大學大眾傳播學系,4528,國文(學測)x2.00,社會(學測)x2.00,歷史(分科)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%A4%A7%E7%9C%BE%E5%82%B3%E6%92%AD%E5%AD%B8%E7%B3%BB&id=04528,https://www.com.tw/exam/university_045_111.html
健康管理學系甲組,義守大學健康管理學系甲組,4529,國文(學測)x2.00,歷史(分科)x2.00,英文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%81%A5%E5%BA%B7%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E7%94%B2%E7%B5%84&id=04529,https://www.com.tw/exam/university_045_111.html
營養學系,義守大學營養學系,4530,生物(分科)x2.00,國文(學測)x2.00,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E7%87%9F%E9%A4%8A%E5%AD%B8%E7%B3%BB&id=04530,https://www.com.tw/exam/university_045_111.html
健康管理學系乙組,義守大學健康管理學系乙組,4531,國文(學測)x2.00,地理(分科)x2.00,英文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%81%A5%E5%BA%B7%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84&id=04531,https://www.com.tw/exam/university_045_111.html
運動科技與休閒管理學系,義守大學運動科技與休閒管理學系,4532,國文(學測)x2.00,社會(學測)x2.00,歷史(分科)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E9%81%8B%E5%8B%95%E7%A7%91%E6%8A%80%E8%88%87%E4%BC%91%E9%96%92%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB&id=04532,https://www.com.tw/exam/university_045_111.html
觀光智慧服務與科技學系社會組,義守大學觀光智慧服務與科技學系社會組,4533,歷史(分科)x2.00,國文(學測)x2.00,社會(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E8%A7%80%E5%85%89%E6%99%BA%E6%85%A7%E6%9C%8D%E5%8B%99%E8%88%87%E7%A7%91%E6%8A%80%E5%AD%B8%E7%B3%BB%E7%A4%BE%E6%9C%83%E7%B5%84&id=04533,https://www.com.tw/exam/university_045_111.html
國際企業經營英語學士學位學程、國企,義守大學國際企業經營英語學士學位學程,4534,英文(學測)x2.00,國文(學測)x2.00,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%9C%8B%E9%9A%9B%E4%BC%81%E6%A5%AD%E7%B6%93%E7%87%9F%E8%8B%B1%E8%AA%9E%E5%AD%B8%E5%A3%AB%E5%AD%B8%E4%BD%8D%E5%AD%B8%E7%A8%8B&id=04534,https://www.com.tw/exam/university_045_111.html
財務與商業分析英語學士學位學程(國際學院)、英文,義守大學財務與商業分析英語學士學位學程(國際學院),4535,英文(學測)x2.00,國文(學測)x1.00,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E8%B2%A1%E5%8B%99%E8%88%87%E5%95%86%E6%A5%AD%E5%88%86%E6%9E%90%E8%8B%B1%E8%AA%9E%E5%AD%B8%E5%A3%AB%E5%AD%B8%E4%BD%8D%E5%AD%B8%E7%A8%8B(%E5%9C%8B%E9%9A%9B%E5%AD%B8%E9%99%A2)&id=04535,https://www.com.tw/exam/university_045_111.html
智慧觀光餐旅管理英語學士學位學程(國際學院)、英文,義守大學智慧觀光餐旅管理英語學士學位學程(國際學院),4536,英文(學測)x2.00,地理(分科)x1.50,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E6%99%BA%E6%85%A7%E8%A7%80%E5%85%89%E9%A4%90%E6%97%85%E7%AE%A1%E7%90%86%E8%8B%B1%E8%AA%9E%E5%AD%B8%E5%A3%AB%E5%AD%B8%E4%BD%8D%E5%AD%B8%E7%A8%8B(%E5%9C%8B%E9%9A%9B%E5%AD%B8%E9%99%A2)&id=04536,https://www.com.tw/exam/university_045_111.html
化學工程學系乙組、化工,義守大學化學工程學系乙組,4537,生物(分科)x2.00,國文(學測)x2.00,英文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%8C%96%E5%AD%B8%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84&id=04537,https://www.com.tw/exam/university_045_111.html
電子工程學系電子智慧系統組,義守大學電子工程學系電子智慧系統組,4538,數學甲(分科)x2.00,國文(學測)x2.00,英文(學測)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E9%9B%BB%E5%AD%90%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E9%9B%BB%E5%AD%90%E6%99%BA%E6%85%A7%E7%B3%BB%E7%B5%B1%E7%B5%84&id=04538,https://www.com.tw/exam/university_045_111.html
電影與電視學系,義守大學電影與電視學系,4539,國文(學測)x2.00,歷史(分科)x1.75,英文(學測)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E9%9B%BB%E5%BD%B1%E8%88%87%E9%9B%BB%E8%A6%96%E5%AD%B8%E7%B3%BB&id=04539,https://www.com.tw/exam/university_045_111.html
新媒體設計學系,義守大學新媒體設計學系,4540,國文(學測)x2.00,歷史(分科)x2.00,英文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E6%96%B0%E5%AA%92%E9%AB%94%E8%A8%AD%E8%A8%88%E5%AD%B8%E7%B3%BB&id=04540,https://www.com.tw/exam/university_045_111.html
廚藝暨美食學學系,義守大學廚藝暨美食學學系,4541,國文(學測)x2.00,社會(學測)x1.50,歷史(分科)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%BB%9A%E8%97%9D%E6%9A%A8%E7%BE%8E%E9%A3%9F%E5%AD%B8%E5%AD%B8%E7%B3%BB&id=04541,https://www.com.tw/exam/university_045_111.html
創意整合設計學系,義守大學創意整合設計學系,4542,國文(學測)x2.00,歷史(分科)x2.00,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%89%B5%E6%84%8F%E6%95%B4%E5%90%88%E8%A8%AD%E8%A8%88%E5%AD%B8%E7%B3%BB&id=04542,https://www.com.tw/exam/university_045_111.html
國際傳媒與娛樂管理學系(國際學院),義守大學國際傳媒與娛樂管理學系(國際學院),4543,英文(學測)x2.00,歷史(分科)x2.00,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%9C%8B%E9%9A%9B%E5%82%B3%E5%AA%92%E8%88%87%E5%A8%9B%E6%A8%82%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB(%E5%9C%8B%E9%9A%9B%E5%AD%B8%E9%99%A2)&id=04543,https://www.com.tw/exam/university_045_111.html
