搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
生命科學暨醫學院學士班、生科,國立清華大學生命科學暨醫學院學士班,1124,生物(分科)x1.00,化學(分科)x1.00,物理(分科)x1.00,數學甲(分科)x1.00,--,英文(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E7%94%9F%E5%91%BD%E7%A7%91%E5%AD%B8%E6%9A%A8%E9%86%AB%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD&id=01124,https://www.com.tw/exam/university_011_111.html
電機資訊學院學士班甲組,國立清華大學電機資訊學院學士班甲組,1125,數學甲(分科)x1.00,英文(學測)x1.00,物理(分科)x1.00,化學(分科)x1.00,國文(學測)x1.00,英文(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E9%9B%BB%E6%A9%9F%E8%B3%87%E8%A8%8A%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD%E7%94%B2%E7%B5%84&id=01125,https://www.com.tw/exam/university_011_111.html
原子科學院學士班,國立清華大學原子科學院學士班,1127,英文(學測)x1.00,數學甲(分科)x1.00,物理(分科)x1.00,化學(分科)x1.00,國文(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%8E%9F%E5%AD%90%E7%A7%91%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD&id=01127,https://www.com.tw/exam/university_011_111.html
醫學科學系,國立清華大學醫學科學系,1128,生物(分科)x1.50,化學(分科)x1.50,英文(學測)x1.50,數學甲(分科)x1.00,物理(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E9%86%AB%E5%AD%B8%E7%A7%91%E5%AD%B8%E7%B3%BB&id=01128,https://www.com.tw/exam/university_011_111.html
資訊工程學系乙組、資工,國立清華大學資訊工程學系乙組(資訊工程組),1129,數學甲(分科)x1.00,英文(學測)x1.00,物理(分科)x1.00,國文(學測)x1.00,化學(分科)x1.00,國文(均標)英文(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84(%E8%B3%87%E8%A8%8A%E5%B7%A5%E7%A8%8B%E7%B5%84)&id=01129,https://www.com.tw/exam/university_011_111.html
動力機械工程學系乙組、機械,國立清華大學動力機械工程學系乙組,1130,數學甲(分科)x1.00,物理(分科)x1.00,英文(學測)x1.00,化學(分科)x1.00,國文(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%8B%95%E5%8A%9B%E6%A9%9F%E6%A2%B0%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84&id=01130,https://www.com.tw/exam/university_011_111.html
經濟學系第2組,國立清華大學經濟學系第2組,1131,英文(學測)x2.00,數學A(學測)x2.00,國文(學測)x1.00,歷史(分科)x1.00,地理(分科)x1.00,---,英聽(Ｂ級),https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E7%B6%93%E6%BF%9F%E5%AD%B8%E7%B3%BB%E7%AC%AC2%E7%B5%84&id=01131,https://www.com.tw/exam/university_011_111.html
電機工程學系乙組、電機,國立清華大學電機工程學系乙組,1132,數學甲(分科)x1.00,物理(分科)x1.00,化學(分科)x1.00,--,---,英文(頂標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E9%9B%BB%E6%A9%9F%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84&id=01132,https://www.com.tw/exam/university_011_111.html
中國文學系乙組、中文,國立清華大學中國文學系乙組(華語文教學組),1133,國文(學測)x1.50,英文(學測)x1.50,數學B(學測)x1.00,歷史(分科)x1.00,地理(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E4%B8%AD%E5%9C%8B%E6%96%87%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84(%E8%8F%AF%E8%AA%9E%E6%96%87%E6%95%99%E5%AD%B8%E7%B5%84)&id=01133,https://www.com.tw/exam/university_011_111.html
物理學系物理組,國立清華大學物理學系物理組(乙組天文物理組),1134,物理(分科)x1.50,數學甲(分科)x1.50,英文(學測)x1.00,化學(分科)x1.00,國文(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E7%89%A9%E7%90%86%E5%AD%B8%E7%B3%BB%E7%89%A9%E7%90%86%E7%B5%84(%E4%B9%99%E7%B5%84%E5%A4%A9%E6%96%87%E7%89%A9%E7%90%86%E7%B5%84)&id=01134,https://www.com.tw/exam/university_011_111.html
材料科學工程學系乙組,國立清華大學材料科學工程學系乙組,1135,物理(分科)x1.00,化學(分科)x1.00,英文(學測)x1.00,數學甲(分科)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%B8%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84&id=01135,https://www.com.tw/exam/university_011_111.html
教育與學習科技學系,國立清華大學教育與學習科技學系,1136,國文(學測)x2.00,英文(學測)x2.00,數學B(學測)x1.00,歷史(分科)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E6%95%99%E8%82%B2%E8%88%87%E5%AD%B8%E7%BF%92%E7%A7%91%E6%8A%80%E5%AD%B8%E7%B3%BB&id=01136,https://www.com.tw/exam/university_011_111.html
幼兒教育學系、幼教,國立清華大學幼兒教育學系,1138,英文(學測)x2.00,國文(學測)x2.00,歷史(分科)x1.50,地理(分科)x1.00,公民與社會(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%B9%BC%E5%85%92%E6%95%99%E8%82%B2%E5%AD%B8%E7%B3%BB&id=01138,https://www.com.tw/exam/university_011_111.html
