搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
華語文教學學系(桃園校區),銘傳大學華語文教學學系(桃園校區),4635,國文(學測)x2.00,公民與社會(分科)x2.00,歷史(分科)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%8F%AF%E8%AA%9E%E6%96%87%E6%95%99%E5%AD%B8%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04635,https://www.com.tw/exam/university_046_111.html
國際企業學系外貿行銷管理組、國企,銘傳大學國際企業學系外貿行銷管理組(台北校區),4636,英文(學測)x1.25,國文(學測)x1.00,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%9C%8B%E9%9A%9B%E4%BC%81%E6%A5%AD%E5%AD%B8%E7%B3%BB%E5%A4%96%E8%B2%BF%E8%A1%8C%E9%8A%B7%E7%AE%A1%E7%90%86%E7%B5%84(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04636,https://www.com.tw/exam/university_046_111.html
財務金融學系乙組、財金,銘傳大學財務金融學系乙組(台北校區),4637,英文(學測)x2.00,國文(學測)x1.00,公民與社會(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%B2%A1%E5%8B%99%E9%87%91%E8%9E%8D%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04637,https://www.com.tw/exam/university_046_111.html
數位媒體設計學系動畫影視組,銘傳大學數位媒體設計學系動畫影視組(桃園校區),4638,國文(學測)x2.00,英文(學測)x1.00,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E6%95%B8%E4%BD%8D%E5%AA%92%E9%AB%94%E8%A8%AD%E8%A8%88%E5%AD%B8%E7%B3%BB%E5%8B%95%E7%95%AB%E5%BD%B1%E8%A6%96%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04638,https://www.com.tw/exam/university_046_111.html
休閒遊憩管理學系(桃園校區),銘傳大學休閒遊憩管理學系(桃園校區),4639,公民與社會(分科)x1.25,國文(學測)x1.00,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E4%BC%91%E9%96%92%E9%81%8A%E6%86%A9%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04639,https://www.com.tw/exam/university_046_111.html
資訊工程學系(桃園校區)、資工,銘傳大學資訊工程學系(桃園校區),4640,數學B(學測)x1.00,物理(分科)x1.00,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04640,https://www.com.tw/exam/university_046_111.html
資訊管理學系電子商務管理組、資管,銘傳大學資訊管理學系電子商務管理組(桃園校區),4641,英文(學測)x1.75,國文(學測)x2.00,歷史(分科)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E9%9B%BB%E5%AD%90%E5%95%86%E5%8B%99%E7%AE%A1%E7%90%86%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04641,https://www.com.tw/exam/university_046_111.html
電腦與通訊工程學系(桃園校區),銘傳大學電腦與通訊工程學系(桃園校區),4642,數學甲(分科)x1.75,國文(學測)x2.00,英文(學測)x2.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E9%9B%BB%E8%85%A6%E8%88%87%E9%80%9A%E8%A8%8A%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04642,https://www.com.tw/exam/university_046_111.html
電子工程學系計算機應用組,銘傳大學電子工程學系計算機應用組(桃園校區),4643,數學甲(分科)x2.00,英文(學測)x1.75,數學A(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E9%9B%BB%E5%AD%90%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E8%A8%88%E7%AE%97%E6%A9%9F%E6%87%89%E7%94%A8%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04643,https://www.com.tw/exam/university_046_111.html
生物醫學工程學系智慧醫療組、生醫,銘傳大學生物醫學工程學系智慧醫療組(桃園校區),4645,國文(學測)x1.50,數學B(學測)x1.00,化學(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E7%94%9F%E7%89%A9%E9%86%AB%E5%AD%B8%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E6%99%BA%E6%85%A7%E9%86%AB%E7%99%82%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04645,https://www.com.tw/exam/university_046_111.html
