搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
地政學系土地資源規劃組,國立政治大學地政學系土地資源規劃組,636,國文(學測)x1.50,英文(學測)x1.50,數學A(學測)x1.50,地理(分科)x1.00,公民與社會(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%9C%B0%E6%94%BF%E5%AD%B8%E7%B3%BB%E5%9C%9F%E5%9C%B0%E8%B3%87%E6%BA%90%E8%A6%8F%E5%8A%83%E7%B5%84&id=00636,https://www.com.tw/exam/university_006_111.html
地政學系土地管理組,國立政治大學地政學系土地管理組,637,國文(學測)x1.50,英文(學測)x1.50,數學A(學測)x1.50,地理(分科)x1.00,公民與社會(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%9C%B0%E6%94%BF%E5%AD%B8%E7%B3%BB%E5%9C%9F%E5%9C%B0%E7%AE%A1%E7%90%86%E7%B5%84&id=00637,https://www.com.tw/exam/university_006_111.html
政治學系,國立政治大學政治學系,638,公民與社會(分科)x2.00,國文(學測)x1.75,英文(學測)x1.75,歷史(分科)x1.00,--,數學A(後標)或數學B(均標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%94%BF%E6%B2%BB%E5%AD%B8%E7%B3%BB&id=00638,https://www.com.tw/exam/university_006_111.html
地政學系土地測量與資訊組,國立政治大學地政學系土地測量與資訊組,639,國文(學測)x1.25,英文(學測)x1.50,數學甲(分科)x2.00,物理(分科)x1.00,化學(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%9C%B0%E6%94%BF%E5%AD%B8%E7%B3%BB%E5%9C%9F%E5%9C%B0%E6%B8%AC%E9%87%8F%E8%88%87%E8%B3%87%E8%A8%8A%E7%B5%84&id=00639,https://www.com.tw/exam/university_006_111.html
應用數學系、應數,國立政治大學應用數學系,640,數學甲(分科)x2.00,英文(學測)x1.00,物理(分科)x1.00,化學(分科)x1.00,--,英文(均標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%87%89%E7%94%A8%E6%95%B8%E5%AD%B8%E7%B3%BB&id=00640,https://www.com.tw/exam/university_006_111.html
歐洲語文學系西班牙文組,國立政治大學歐洲語文學系西班牙文組,641,英文(學測)x1.50,國文(學測)x1.50,歷史(分科)x1.00,地理(分科)x1.00,數學B(學測)x1.00,社會(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%AD%90%E6%B4%B2%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB%E8%A5%BF%E7%8F%AD%E7%89%99%E6%96%87%E7%B5%84&id=00641,https://www.com.tw/exam/university_006_111.html
歐洲語文學系德文組,國立政治大學歐洲語文學系德文組,642,英文(學測)x1.50,國文(學測)x1.50,歷史(分科)x1.00,地理(分科)x1.00,數學B(學測)x1.00,社會(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%AD%90%E6%B4%B2%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB%E5%BE%B7%E6%96%87%E7%B5%84&id=00642,https://www.com.tw/exam/university_006_111.html
歐洲語文學系法文組,國立政治大學歐洲語文學系法文組,643,英文(學測)x1.50,國文(學測)x1.50,歷史(分科)x1.00,地理(分科)x1.00,數學B(學測)x1.00,社會(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%AD%90%E6%B4%B2%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB%E6%B3%95%E6%96%87%E7%B5%84&id=00643,https://www.com.tw/exam/university_006_111.html
金融學系(自然組,國立政治大學金融學系(自然組),644,數學甲(分科)x2.00,英文(學測)x1.50,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E9%87%91%E8%9E%8D%E5%AD%B8%E7%B3%BB(%E8%87%AA%E7%84%B6%E7%B5%84)&id=00644,https://www.com.tw/exam/university_006_111.html
經濟學系(自然組,國立政治大學經濟學系(自然組),645,數學甲(分科)x2.00,英文(學測)x1.50,自然(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E7%B6%93%E6%BF%9F%E5%AD%B8%E7%B3%BB(%E8%87%AA%E7%84%B6%E7%B5%84)&id=00645,https://www.com.tw/exam/university_006_111.html
國際經營與貿易學系(B組,國立政治大學國際經營與貿易學系(B組),646,英文(學測)x2.00,數學甲(分科)x2.00,國文(學測)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%9C%8B%E9%9A%9B%E7%B6%93%E7%87%9F%E8%88%87%E8%B2%BF%E6%98%93%E5%AD%B8%E7%B3%BB(B%E7%B5%84)&id=00646,https://www.com.tw/exam/university_006_111.html
企業管理學系(B組、企管,國立政治大學企業管理學系(B組),647,數學甲(分科)x2.00,英文(學測)x1.00,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E4%BC%81%E6%A5%AD%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB(B%E7%B5%84)&id=00647,https://www.com.tw/exam/university_006_111.html
財政學系(A組、財政,國立政治大學財政學系(A組),648,數學A(學測)x1.50,英文(學測)x1.50,國文(學測)x1.00,公民與社會(分科)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E8%B2%A1%E6%94%BF%E5%AD%B8%E7%B3%BB(A%E7%B5%84)&id=00648,https://www.com.tw/exam/university_006_111.html
會計學系(A組、會計,國立政治大學會計學系(A組),649,英文(學測)x2.00,數學A(學測)x2.00,國文(學測)x1.50,公民與社會(分科)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%9C%83%E8%A8%88%E5%AD%B8%E7%B3%BB(A%E7%B5%84)&id=00649,https://www.com.tw/exam/university_006_111.html
財務管理學系(A組,國立政治大學財務管理學系(A組),650,英文(學測)x1.50,國文(學測)x1.00,歷史(分科)x1.00,公民與社會(分科)x1.00,地理(分科)x1.00,數學A(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E8%B2%A1%E5%8B%99%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB(A%E7%B5%84)&id=00650,https://www.com.tw/exam/university_006_111.html
風險管理與保險學系(A組,國立政治大學風險管理與保險學系(A組),651,英文(學測)x2.00,數學A(學測)x2.00,國文(學測)x1.50,公民與社會(分科)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E9%A2%A8%E9%9A%AA%E7%AE%A1%E7%90%86%E8%88%87%E4%BF%9D%E9%9A%AA%E5%AD%B8%E7%B3%BB(A%E7%B5%84)&id=00651,https://www.com.tw/exam/university_006_111.html
創新國際學院學士班,國立政治大學創新國際學院學士班,652,英文(學測)x2.00,數學B(學測)x1.50,公民與社會(分科)x1.50,國文(學測)x1.00,--,---,英聽(Ａ級),https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%89%B5%E6%96%B0%E5%9C%8B%E9%9A%9B%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD&id=00652,https://www.com.tw/exam/university_006_111.html
